G991506,2,3,1,3,4,4,3,3
G991685,4,5,3,3,4,3,1,4
G992361,3,3,3,3,5,4,4,3
G99438,2,1,3,3,4,2,3,3
G999447,4,5,3,3,6,4,4,5
G999732,3,5,5,4,5,4,4,3
H01215,5,5,4,3,3,6,4,4
H02721,4,4,3,2,3,4,3,3
H05636,3,4,4,4,2,5,4,4
H08927,4,3,2,3,4,3,4,2
H100331,3,4,3,4,3,4,4,3
H100341,3,2,2,3,3,4,3,3
H10198,4,4,2,2,6,3,4,2
H103547,3,4,4,2,4,5,4,4
H104068,3,4,4,2,5,3,4,3
H104879,1,2,1,4,4,3,3,3
H10521,3,4,3,4,3,5,3,3
H106495,4,4,4,5,3,5,4,3
H107535,5,5,5,5,3,6,4,6
H108393,3,4,4,3,3,3,6,3
H108397,3,3,2,4,4,3,2,3
H111089,4,3,4,2,4,4,5,4
H113074,3,3,3,5,2,5,4,3
H113197,3,3,2,3,4,4,4,2
H113239,3,3,4,4,5,3,4,4
H114965,5,4,4,3,3,4,4,5
H118911,4,4,4,3,3,2,4,2
H126929,2,2,1,2,3,3,3,3
H130516,5,4,5,5,2,5,5,6
H131682,2,3,3,4,3,2,3,4
H134108,4,4,4,3,2,4,5,4
H134577,2,4,3,2,4,1,2,2
H145896,3,2,2,4,2,4,4,5
H146363,4,4,4,3,4,5,5,4
H148227,4,4,4,5,4,2,4,3
H151913,3,3,3,5,3,3,5,3
H153597,2,3,3,3,4,3,3,4
H153949,4,5,5,5,1,5,6,6
H154358,3,3,3,5,2,4,4,3
H155905,3,4,3,4,3,5,3,4
H16644,4,5,4,4,2,5,5,4
H168237,4,4,4,5,4,4,4,4
H17041,2,3,3,5,4,3,4,3
H171672,4,3,3,4,3,4,4,5
H17292,2,4,4,3,4,3,4,5
H173763,3,3,1,3,5,2,3,2
H174467,2,3,2,5,4,2,3,2
H175210,3,3,3,3,4,3,3,3
H176781,4,5,3,2,3,5,4,5
H179945,5,4,4,3,4,5,4,5
H18222,4,3,4,4,2,5,3,4
H183654,3,3,3,4,3,3,4,4
H185700,3,3,3,3,3,3,4,3
H187434,3,3,3,3,5,2,2,3
H199029,4,3,4,4,3,4,4,4
H19974,4,4,2,5,3,3,3,5
H20147,6,5,6,4,4,5,3,2
H202571,4,4,4,3,4,4,4,2
H203149,4,3,3,3,4,4,3,4
H203586,3,4,4,2,4,3,4,2
H203700,2,2,2,3,4,1,3,4
H215697,2,2,2,3,3,4,3,5
H220280,3,3,4,2,6,2,2,3
H220560,5,5,4,3,4,3,4,3
H220719,3,4,3,4,5,3,4,3
H221146,4,3,4,4,4,2,3,3
H227023,2,4,3,5,4,2,3,3
H228822,5,4,5,5,2,5,4,4
H232921,3,3,3,4,3,4,3,3
H233450,3,3,5,4,4,3,3,3
H245198,2,3,2,2,4,1,4,3
H247341,5,2,4,5,2,4,2,4
H247640,4,4,4,3,3,4,3,4
H24863,4,5,3,4,4,4,3,3
H248782,4,4,5,2,4,4,3,4
H251041,4,4,3,6,2,4,6,4
H251318,4,3,4,1,6,3,3,3
H251472,2,3,2,3,3,4,2,4
H262649,5,5,5,4,3,5,6,4
H263050,4,5,4,5,3,3,3,4
H266236,6,5,4,3,3,4,4,5
H268652,3,5,4,3,5,4,3,4
H269415,4,3,3,1,4,2,3,3
H279354,5,3,4,3,5,5,3,4
H283133,3,2,4,3,3,3,4,3
H286080,4,3,2,5,3,2,4,5
H289305,2,2,2,4,3,4,5,3
H289802,5,4,4,5,2,5,5,7
H292733,4,4,4,3,2,5,3,4
H294328,5,5,5,4,5,2,4,4
H297976,5,4,3,2,6,2,3,4
H298416,4,4,2,3,4,4,4,3
H300268,3,4,3,2,5,2,3,3
H304203,4,5,5,3,4,2,2,5
H305043,3,3,3,2,6,2,2,3
H306057,3,3,3,3,2,3,2,4
H307794,3,3,2,5,4,3,3,3
H309760,4,3,4,4,5,5,4,2
H313345,4,3,4,3,3,4,4,4
H314025,4,4,4,4,4,4,6,4
H315719,4,3,4,3,3,5,5,3
H315988,4,3,4,4,4,4,3,1
H316557,3,4,4,2,7,2,2,1
H319659,4,4,4,3,2,4,2,2
H326789,5,5,3,6,3,5,5,5
H329436,4,4,3,5,3,3,4,4
H330611,3,3,4,3,4,3,3,2
H33347,3,4,4,5,3,6,5,4
H337960,2,1,2,2,4,3,1,4
H338128,4,5,4,5,5,3,3,4
H339217,4,4,4,4,4,3,2,4
H339301,5,5,6,5,3,4,4,5
H343519,4,4,4,3,5,4,3,3
H350868,4,5,4,4,2,4,5,4
H35497,3,3,3,3,4,2,3,3
H35820,4,4,4,3,3,4,4,4
H358470,1,1,1,3,4,2,3,3
H361743,3,3,3,3,3,4,2,3
H365334,5,5,6,3,3,5,3,3
H368014,2,2,3,3,4,4,2,2
H368190,3,3,4,3,3,3,3,5
H372061,4,4,4,3,4,2,3,4
H374449,3,3,4,5,3,5,4,4
H375394,5,5,5,6,2,4,4,6
H378177,4,3,5,4,3,4,4,3
H378203,3,4,4,3,4,4,4,4
H380138,4,4,5,4,3,4,4,6
H382978,4,4,4,4,4,5,5,5
H383527,2,1,3,4,4,4,2,3
H385829,3,2,4,3,4,2,4,3
H385873,4,4,4,4,2,4,3,2
H391200,3,3,4,4,4,4,4,4
H393650,4,3,3,3,4,3,3,2
H396745,4,5,5,4,4,3,4,2
H399454,5,4,6,4,4,5,5,5
H400324,4,4,4,4,4,4,2,2
H401803,3,4,4,4,3,4,3,3
H403456,4,3,3,4,5,4,4,2
H404111,4,5,4,4,2,3,3,3
H406692,2,3,3,4,4,1,2,4
H409478,2,2,3,5,3,3,3,4
H411705,4,3,4,3,4,3,3,2
H413751,4,4,4,3,3,4,4,2
H416650,4,4,4,4,4,4,4,3
H418550,4,3,4,4,2,6,3,3
H419829,3,4,3,4,3,3,3,3
H419978,4,3,4,3,4,3,3,3
H421614,3,2,1,3,3,3,3,3
H42526,2,2,2,3,3,1,5,3
H425994,3,4,4,3,4,4,3,4
H427572,3,2,4,3,4,2,3,3
H429618,3,3,4,6,1,5,4,5
H433038,3,2,2,2,5,3,3,2
H433120,3,2,2,2,3,4,3,4
H441282,3,3,4,4,4,3,5,5
H445914,3,4,4,2,4,3,3,5
H44622,3,3,3,4,5,3,2,3
H44900,3,4,3,5,2,4,5,2
H450608,2,3,3,2,4,3,2,2
H452286,4,4,2,3,2,3,3,3
H455492,3,5,5,5,4,4,2,4
H457208,3,4,1,3,4,2,3,2
H463610,4,3,5,3,3,3,4,3
H465886,4,4,4,5,3,4,3,4
H466889,3,3,4,2,6,2,3,3
H466983,2,1,2,6,1,4,3,4
H468406,3,3,3,5,3,4,3,3
H471461,5,6,5,5,4,4,4,6
H472673,2,3,3,3,4,3,3,2
H478829,3,4,3,3,4,4,4,3
H482032,4,4,4,3,4,5,3,3
H483436,3,4,4,4,6,3,4,4
H483940,5,4,2,4,3,4,4,4
H490984,3,3,3,1,3,2,4,2
H497688,3,4,4,2,4,4,3,4
H500107,3,3,3,4,3,2,3,2
H508349,2,1,3,5,4,3,2,2
H509049,3,2,2,2,4,3,2,2
H510824,6,5,6,3,4,5,3,4
H511997,4,4,2,3,2,6,4,5
H513187,2,2,1,3,4,2,3,3
H515536,3,3,3,5,4,4,3,5
H51608,4,4,4,4,4,3,2,2
H518825,3,3,3,5,4,2,4,4
H523291,2,3,3,3,4,3,2,2
H523864,4,5,3,5,2,5,4,4
H525851,4,3,4,4,3,4,3,4
H528993,3,4,2,3,3,3,3,2
H529435,4,5,3,3,2,3,4,3
H530265,4,4,5,4,2,5,3,5
H53122,3,4,4,4,5,3,2,4
H532086,4,3,3,5,2,4,4,4
H536623,3,4,4,5,3,4,3,5
H540729,3,3,3,5,4,3,2,5
H544748,3,3,4,4,5,2,3,3
H545752,5,3,4,4,6,3,1,3
H548788,4,3,3,6,3,4,4,5
H549933,5,6,6,2,5,4,4,3
H550709,4,5,4,4,3,4,4,3
H551955,4,5,4,5,2,6,6,6
H553856,3,3,3,4,4,3,4,5
H557046,5,5,5,5,2,6,5,3
H557601,3,3,3,3,5,3,3,5
H558630,4,5,4,3,4,4,4,4
H566885,3,4,4,4,2,6,3,4
H568978,5,4,4,2,3,3,4,4
H572770,3,3,4,4,3,2,4,3
H572927,4,3,3,2,4,5,3,2
H575679,3,4,4,2,5,3,3,1
H576124,5,4,5,4,3,4,4,3
H581110,5,5,4,4,4,3,4,2
H584520,2,2,2,3,3,3,4,4
H588870,4,4,5,2,3,4,4,6
H593898,4,3,2,4,4,5,5,6
H604389,3,2,3,4,2,4,3,4
H609180,5,4,5,3,4,5,3,3
H61682,5,4,5,4,3,3,5,4
H619362,4,4,4,3,3,5,4,4
H620090,4,3,2,3,4,4,3,4
H620644,2,3,3,3,5,2,5,2
H621471,4,3,5,4,4,4,4,6
H623733,4,3,3,4,3,4,3,4
H624630,5,5,4,6,1,7,4,5
H626146,3,4,3,3,3,4,4,5
H628307,4,5,5,3,5,5,3,2
H630459,3,3,3,4,4,3,2,2
H632227,3,3,3,3,5,2,4,2
H633094,4,4,2,3,3,5,3,4
H634047,5,5,5,4,3,4,5,4
H63433,4,3,4,3,4,4,4,3
H634606,3,4,4,2,6,2,1,2
H63784,2,3,2,3,4,3,3,4
H63833,4,4,5,4,4,4,4,5
H645568,2,1,3,4,4,3,2,3
H646152,3,4,3,3,3,4,3,2
H652696,4,4,5,4,4,2,4,3
H654233,3,3,4,2,5,3,4,4
H658358,3,4,2,6,3,4,5,4
H659207,4,4,3,4,1,4,3,5
H662697,4,4,2,4,3,4,2,3
H66365,3,5,4,4,2,4,4,5
H664759,3,2,3,3,4,4,2,3
H669815,2,2,3,2,4,3,3,3
H671131,2,2,3,4,3,3,3,3
H672869,3,3,2,4,3,2,5,4
H673597,3,3,4,4,3,2,2,3
H674623,5,5,4,5,3,5,5,4
H676214,4,4,4,3,3,4,5,5
H677214,2,2,2,3,3,2,2,2
H68068,3,3,5,5,4,3,3,3
H681000,3,4,3,3,3,4,3,3
H682238,3,4,3,2,4,3,3,5
H682549,3,4,3,1,7,3,3,2
H682725,2,3,3,1,4,2,3,3
H683813,6,5,5,3,4,3,3,5
H683825,1,3,3,2,5,1,2,4
H685776,4,3,4,3,3,5,3,3
H686071,3,4,3,4,3,4,3,5
H686155,3,2,4,3,4,2,3,4
H687284,4,3,4,3,5,4,4,2
H690253,5,5,5,5,5,4,4,3
H691053,5,5,5,2,4,5,3,4
H696459,3,4,4,5,3,4,4,3
H69857,4,4,3,5,3,5,4,1
H699311,2,5,3,4,2,4,3,4
H700435,3,3,2,4,4,3,4,2
H707643,4,5,4,3,4,4,4,3
H710167,2,1,3,6,2,4,4,4
H710205,3,3,3,4,2,3,3,4
H712105,3,4,3,5,3,5,3,4
H714009,4,3,4,3,4,3,3,3
H714912,5,3,4,4,3,4,3,3
H715023,4,4,4,5,5,3,4,3
H716635,4,4,4,5,3,3,3,3
H719093,5,3,4,3,4,4,4,3
H722182,3,2,3,3,5,3,2,4
H722651,2,3,4,3,3,3,3,1
H726356,3,4,3,4,4,4,6,4
H728463,3,4,2,3,4,2,3,3
H738053,2,2,2,5,1,4,3,3
H73808,4,5,4,3,5,4,5,3
H738392,4,4,4,2,3,3,2,4
H74346,5,5,4,4,3,5,4,5
H746210,5,3,6,5,3,6,5,5
H750197,5,5,4,4,2,4,4,5
H750600,2,3,4,4,2,1,3,3
H75117,3,4,3,4,4,4,4,3
H751283,4,5,5,3,2,6,4,5
H752457,2,3,3,3,5,2,1,3
H755540,3,2,4,5,2,3,4,3
H756625,6,6,7,4,4,4,4,5
H757186,2,3,3,4,3,3,2,2
H758978,1,1,2,3,3,3,2,4
H759440,4,4,4,4,5,3,4,3
H759983,3,3,4,3,4,3,2,3
H765008,3,4,3,2,4,4,3,2
H772847,2,3,3,4,3,2,4,3
H77300,3,4,3,4,3,5,4,3
H773130,2,4,3,3,5,3,3,2
H773370,6,4,5,3,4,5,4,4
H773690,4,4,2,3,3,4,4,4
H774850,3,4,3,4,3,4,5,3
H775532,1,2,1,5,3,2,2,1
H776847,3,3,2,3,5,2,2,3
H781916,4,4,2,2,5,3,5,5
H782363,4,4,5,3,3,4,5,4
H787644,3,3,3,3,4,1,2,3
H788828,3,2,4,4,3,3,4,2
H790658,5,5,5,3,3,5,4,5
H793758,2,3,1,3,3,3,3,2
H793835,4,2,3,4,3,3,4,5
H794689,3,3,3,2,3,4,2,3
H797612,3,4,3,1,4,2,2,1
H799114,2,2,2,1,4,2,2,2
H802073,1,2,1,3,4,3,3,3
H802305,4,3,3,3,4,4,3,6
H802855,4,4,2,3,3,5,3,4
H810717,4,3,3,2,4,3,3,3
H813222,4,6,5,4,2,6,4,4
H813478,4,2,4,4,3,1,3,2
H813670,3,4,4,3,4,3,3,3
H820683,4,3,4,3,5,4,3,3
H825036,4,4,4,3,5,2,2,3
H825420,3,3,2,3,5,3,2,1
H825808,2,3,2,2,3,3,4,2
H832557,3,2,4,2,4,5,2,4
H838222,3,4,2,3,4,3,3,4
H839237,3,3,3,6,2,3,4,6
H840567,3,4,4,4,2,3,3,4
H841746,3,2,3,3,2,3,3,3
H842993,3,2,2,6,3,4,4,2
H843808,2,3,4,3,3,4,3,4
H849889,4,2,2,5,4,4,3,4
H850011,4,4,4,2,5,3,4,4
H856152,5,4,4,5,3,4,3,4
H858502,3,2,4,2,5,3,3,2
H866338,3,2,1,4,3,3,2,2
H866755,4,3,5,5,3,4,4,3
H870936,3,3,2,4,2,3,3,3
H873603,3,2,4,3,4,3,4,4
H875358,2,3,3,2,4,3,2,2
H878507,5,6,4,4,3,3,5,3
H879719,2,2,1,3,4,2,2,3
H88477,4,4,5,4,3,3,5,3
H885464,3,4,4,4,4,4,3,6
H88746,3,4,3,4,3,3,2,2
H887808,3,3,3,3,6,4,3,3
H888082,5,5,4,4,3,3,4,4
H899138,4,4,4,4,2,4,3,4
H89950,3,3,5,4,3,3,4,2
H901574,6,4,4,3,2,4,6,5
H906651,2,2,3,4,3,5,2,3
H906819,2,2,3,3,5,3,4,2
H906834,4,4,4,3,5,4,3,3
H908247,5,4,3,3,2,4,3,5
H909511,3,3,3,4,4,3,4,3
H911954,2,3,3,3,3,3,3,3
H916308,4,3,5,4,4,4,3,3
H927567,5,4,5,5,3,4,4,4
H928939,4,4,4,3,5,4,4,4
H931262,3,2,1,4,4,3,4,3
H932507,2,2,2,3,3,3,3,3
H932939,4,3,4,1,4,3,4,2
H93869,3,4,3,5,3,4,2,3
H940380,4,4,4,4,4,2,2,2
H941657,3,4,2,3,3,3,3,4
H941836,4,3,4,5,3,5,4,4
H942511,3,2,3,3,4,1,3,2
H943500,3,3,2,5,3,4,4,3
H948218,6,5,4,6,3,5,5,5
H948553,4,3,4,4,4,3,3,4
H951971,2,1,3,4,2,5,5,3
H956759,4,4,3,5,4,3,4,4
H958211,3,2,2,5,4,3,5,3
H958808,4,3,3,2,6,2,2,3
H960808,1,2,1,3,3,2,2,3
H962925,3,3,3,3,3,2,4,3
H969768,4,3,5,4,1,4,3,3
H969956,5,6,5,3,2,4,3,3
H973126,4,4,5,3,3,4,4,5
H974723,4,4,5,4,4,4,4,4
H97664,4,3,3,4,4,5,3,3
H977315,3,2,3,3,4,3,3,2
H978429,2,2,3,2,4,4,4,4
H978832,4,3,4,3,3,3,3,4
H980247,3,4,3,5,4,3,4,5
H982084,4,3,2,1,6,1,1,2
H983119,4,4,4,3,4,2,4,2
H984949,2,4,2,3,4,3,3,3
H988583,4,5,3,3,4,4,1,3
H990431,3,4,3,3,3,4,3,3
H991225,4,4,4,4,4,3,4,3
H994034,3,4,2,3,2,3,3,3
H994676,4,4,4,4,4,3,3,5
H995944,3,4,5,3,2,2,3,4
H998951,3,3,3,4,1,4,4,1
H999115,3,4,5,5,4,4,4,3
H99919,5,4,4,3,4,5,4,4
I01524,2,2,2,6,3,4,4,5
I04614,3,3,3,4,2,5,3,5
I08065,4,5,4,2,4,3,4,5
I09844,4,4,4,3,2,3,4,4
I100591,4,5,4,5,3,5,4,6
I101991,4,4,4,5,2,4,4,4
I10685,3,3,4,5,3,3,5,3
I109477,6,5,6,5,5,5,5,3
I110210,3,4,4,4,3,6,5,4
I110420,2,2,2,4,4,2,3,4
I114622,4,4,3,4,5,2,3,3
I116479,3,3,3,3,4,3,5,2
I117884,3,3,2,3,5,4,2,3
I117898,4,5,4,3,3,6,5,4
I119198,3,4,4,5,2,4,4,4
I119237,3,2,4,3,5,1,2,2
I12222,3,3,4,3,4,3,5,3
I123452,2,2,3,4,4,3,3,3
I123852,5,5,3,2,5,3,4,4
I124834,4,3,3,6,2,6,5,5
I124986,3,3,3,5,4,3,3,3
I125070,4,3,4,3,4,3,3,5
I12585,4,3,3,5,2,4,4,5
I132993,4,5,5,2,5,4,4,1
I133946,3,3,4,3,4,4,3,2
I134073,3,3,4,2,4,4,2,5
I136611,5,4,4,4,3,4,4,5
I137232,4,4,4,2,4,4,4,5
I138940,2,4,3,4,5,2,3,3
I139641,2,3,2,3,5,2,1,2
I139966,3,4,3,4,3,5,4,5
I140648,4,2,4,3,3,4,4,2
I142610,4,3,2,3,3,3,3,4
I149456,5,5,4,4,4,5,4,4
I151500,4,5,4,4,4,3,5,3
I156558,3,4,3,3,5,2,4,2
I161979,5,4,5,4,5,3,4,2
I164804,5,4,4,3,4,4,5,4
I165667,5,4,5,3,5,3,3,3
I167253,6,6,4,3,4,5,4,5
I169568,4,5,5,3,4,5,3,4
I169796,3,4,5,4,3,4,4,4
I172741,4,5,3,3,3,4,4,3
I173343,4,4,4,4,3,4,4,6
I175937,2,2,2,3,3,3,3,4
I182227,3,2,2,5,3,3,3,2
I185824,1,1,4,3,3,2,1,3
I188476,3,4,3,4,3,4,5,4
I190323,3,2,2,3,3,3,4,3
I196323,2,3,2,5,3,3,4,4
I203958,3,4,3,2,5,4,4,1
I20636,2,2,2,4,4,3,3,4
I208078,2,2,2,4,3,2,3,3
I20900,5,4,4,2,3,3,6,4
I212572,3,3,3,3,5,2,5,2
I220296,3,4,3,4,2,3,4,4
I226062,4,4,4,5,2,4,4,5
I229526,3,4,4,2,5,4,1,3
I236091,2,3,4,2,4,4,2,3
I237134,5,5,5,4,6,4,3,2
I239753,3,3,3,4,4,3,3,2
I240484,3,4,3,4,2,4,3,3
I243405,5,3,5,4,5,4,3,3
I245220,2,3,2,1,4,3,3,2
I246752,3,4,3,4,2,5,4,4
I249423,3,3,2,6,2,3,4,5
I250439,3,2,4,3,4,4,3,4
I250569,2,2,2,4,4,5,3,3
I250725,4,4,3,4,2,5,3,4
I251400,4,5,4,6,2,5,4,5
I257218,4,4,4,4,2,3,3,3
I257652,4,5,4,3,5,3,2,4
I257803,4,5,5,2,3,6,5,3
I25810,3,4,4,5,3,4,3,3
I258873,4,4,5,5,2,5,4,4
I259451,3,4,2,2,4,4,2,4
I267902,4,3,4,4,3,4,5,3
I273757,3,4,3,4,2,4,4,6
I273760,4,4,4,5,3,5,6,5
I277938,4,4,4,4,3,4,4,4
I280791,4,4,3,4,2,4,3,2
I282896,3,3,3,3,3,4,5,4
I283315,3,3,3,3,4,3,2,3
I284196,3,2,4,2,4,4,2,3
I288648,4,4,3,4,3,4,4,5
I293072,4,3,4,3,3,4,4,4
I29405,2,2,3,4,4,2,3,3
I297007,2,3,3,3,4,3,1,2
I299891,2,2,3,3,4,2,3,3
I300822,2,3,3,3,4,3,2,3
I301776,4,3,4,3,4,4,2,4
I303339,2,3,1,3,5,3,1,2
I309319,5,5,5,3,4,4,4,3
I311125,5,4,3,4,3,4,4,5
I31591,1,2,3,5,2,3,4,4
I317260,5,4,4,2,4,3,3,4
I31880,4,2,4,3,3,3,5,4
I319064,3,3,4,5,4,4,4,4
I325199,3,2,4,3,5,4,4,2
I327596,4,3,3,4,3,3,3,3
I331050,4,4,3,2,4,3,3,5
I33248,4,3,3,3,3,3,4,6
I338069,4,2,3,3,3,4,5,4
I338155,3,3,5,4,3,4,4,3
I340772,2,2,2,3,5,2,3,3
I341606,3,4,2,3,3,4,3,4
I347202,3,2,3,3,3,4,5,4
I353809,5,4,5,2,5,4,3,3
I354535,1,2,1,5,2,2,3,2
I354960,3,1,5,4,3,2,3,3
I359675,3,1,3,3,4,1,3,2
I362734,5,5,5,3,4,4,5,4
I367206,4,3,4,1,5,3,2,3
I369913,2,3,4,2,5,3,3,2
I370992,3,4,3,3,4,4,4,2
I38187,2,1,2,4,4,4,4,4
I383186,3,2,4,4,2,5,3,3
I383783,4,3,3,4,3,5,5,4
I383825,2,2,4,3,3,4,1,2
I38410,4,4,5,3,4,4,3,4
I385226,3,3,2,3,4,3,5,4
I388298,3,4,3,3,4,3,5,5
I392175,4,4,4,3,5,3,2,2
I395495,3,2,3,4,3,2,3,2
I396295,5,4,5,2,3,3,4,3
I398459,5,5,4,4,3,3,4,5
I401418,5,5,5,3,4,5,5,6
I401442,4,3,3,4,4,3,3,4
I403839,5,4,5,4,3,4,4,4
I407574,2,3,4,3,4,2,2,5
I41510,3,3,4,2,4,1,3,2
I415253,3,2,3,7,2,3,4,3
I422144,4,3,3,2,5,3,5,4
I42773,3,3,3,2,4,2,3,3
I430008,5,4,4,4,4,5,3,5
I439618,3,3,3,5,3,4,2,3
I440271,4,4,4,5,2,5,5,4
I440855,3,3,4,1,4,2,3,3
I44165,3,4,2,5,3,5,2,5
I442489,5,5,5,4,2,4,5,6
I445425,5,6,6,3,4,4,3,5
I445597,2,3,1,3,4,4,3,5
I455414,4,3,4,4,4,3,4,3
I459228,5,3,4,5,2,4,4,5
I466876,3,2,3,1,5,2,3,3
I470274,5,5,6,3,3,3,5,5
I472641,5,6,5,2,5,4,4,3
I473929,4,4,5,2,5,5,1,3
I474789,3,2,3,4,3,4,4,3
I475020,3,3,4,2,6,3,3,1
I478025,4,5,4,4,3,4,3,3
I484414,4,3,5,3,3,4,4,5
I486808,5,5,6,4,3,6,5,6
I488314,5,4,4,4,4,4,3,2
I488605,5,5,5,2,3,4,5,4
I489435,3,3,4,4,4,2,3,3
I493092,3,3,3,3,5,2,4,2
I493615,4,3,3,4,4,3,4,3
I495492,3,3,3,5,3,4,3,4
I496795,3,2,3,6,1,3,5,5
I503010,3,3,4,4,3,4,3,5
I50381,3,4,3,4,4,4,4,4
I504473,3,4,3,4,3,3,4,4
I510751,4,3,4,3,4,4,3,3
I514878,3,2,3,3,3,3,4,5
I52077,3,3,3,2,5,3,4,3
I524441,3,3,3,4,5,4,2,3
I526734,5,4,5,4,2,4,4,3
I529279,4,5,5,4,4,4,4,4
I529765,3,1,3,3,3,3,4,3
I530820,3,3,4,4,2,4,4,3
I534222,4,3,2,3,4,3,4,3
I536159,4,3,3,4,2,5,5,4
I542093,5,5,4,3,4,5,5,3
I543072,6,5,4,5,3,6,6,6
I544024,3,3,4,3,3,3,2,3
I544574,4,4,4,3,4,3,4,3
I551254,4,4,3,4,3,4,4,4
I552955,4,4,5,7,2,4,4,4
I553103,4,4,3,4,2,4,5,3
I553384,4,4,4,4,4,5,5,3
I554872,3,4,4,4,4,5,4,3
I555658,3,4,4,4,2,3,4,3
I56280,4,3,4,3,5,3,4,3
I567163,3,4,3,3,3,4,4,3
I580698,4,4,4,4,4,3,3,4
I580941,4,4,5,4,4,5,3,4
I581177,3,5,4,4,4,3,3,3
I583475,4,3,3,2,4,5,2,3
I584048,4,3,3,6,3,4,4,4
I585269,4,4,5,3,4,4,4,3
I585452,3,4,3,5,3,3,4,3
I58563,2,2,2,3,4,2,2,3
I589605,4,4,4,4,3,5,5,5
I590360,4,4,3,2,2,4,5,4
I590530,5,4,4,5,4,6,4,6
I591323,3,2,3,4,4,4,4,3
I593263,3,3,3,4,4,3,6,3
I598290,3,3,3,4,4,4,3,4
I600346,2,3,2,3,3,2,4,3
I602999,4,5,4,3,5,3,2,4
I603982,6,5,4,5,4,6,4,4
I60609,2,2,3,3,4,3,3,4
I616985,2,2,3,2,4,3,2,1
I621118,4,4,3,2,4,3,3,5
I622745,3,3,4,4,4,2,3,3
I62390,3,3,4,2,5,3,2,2
I627613,5,4,4,4,5,5,2,3
I62827,6,6,5,3,4,4,5,4
I631527,4,4,3,3,4,4,3,2
I634125,4,3,4,5,2,5,4,4
I634139,3,4,1,4,4,3,3,2
I636533,2,3,2,4,2,3,4,4
I636534,3,3,3,3,5,5,4,2
I641617,3,4,3,4,2,4,4,4
I642753,5,4,5,2,5,4,2,2
I643695,4,2,3,2,5,1,4,5
I644690,3,4,6,5,1,4,5,5
I646532,3,3,3,2,4,2,2,2
I646709,2,2,4,4,3,3,5,3
I647064,2,4,3,4,3,3,4,3
I650273,3,2,3,4,4,3,3,4
I664660,5,4,3,3,4,3,4,3
I664915,3,4,2,6,3,4,2,2
I664975,5,4,3,1,4,3,4,5
I665838,4,3,3,4,5,4,3,4
I668927,4,3,4,3,3,2,1,3
I67005,5,6,5,6,2,5,5,4
I674556,4,4,4,2,4,4,4,3
I676080,4,3,4,3,4,4,6,4
I677834,2,2,2,3,5,3,3,2
I679830,4,5,3,3,4,4,4,4
I682933,5,4,5,4,3,4,3,3
I685390,5,5,3,3,3,4,5,3
I685889,4,3,3,2,4,3,2,2
I69199,2,2,3,2,4,1,2,2
I692478,4,3,4,3,3,4,3,4
I693169,3,3,1,3,5,2,3,4
I693971,1,2,1,3,2,2,3,2
I697644,4,4,5,4,2,4,4,3
I698954,2,2,3,5,5,4,3,1
I702999,3,3,4,5,3,4,3,3
I703479,2,2,2,2,3,2,2,3
I707351,3,2,1,4,3,3,5,3
I709386,4,4,3,1,3,5,3,4
I714132,4,3,3,2,5,2,2,3
I714198,3,3,2,4,3,2,1,3
I718294,5,5,5,3,3,4,4,4
I718942,4,4,4,4,3,5,5,4
I720429,3,3,3,4,4,3,3,2
I721653,3,2,3,5,2,3,4,4
I728035,3,3,3,5,1,4,5,4
I729264,4,4,3,4,4,6,4,3
I735245,4,3,4,4,3,4,3,7
I737855,4,3,3,4,2,3,5,3
I738876,4,4,3,3,3,4,3,4
I740366,5,3,3,4,2,5,4,5
I740777,5,5,5,4,3,5,4,3
I74544,2,4,2,3,3,4,2,4
I745729,4,4,3,3,3,4,5,3
I747598,4,4,3,4,3,3,4,3
I747990,4,5,4,2,5,4,4,2
I749108,4,4,4,3,4,3,5,4
I75439,3,2,3,3,6,3,2,5
I75629,3,3,4,4,3,4,4,3
I756693,4,5,3,3,5,3,3,4
I757738,3,3,2,3,4,5,2,5
I759582,3,2,4,4,3,3,3,3
I761104,4,5,4,2,4,5,3,4
I761396,4,3,4,3,5,2,5,5
I761973,4,4,4,5,4,4,3,4
I765697,5,5,5,4,3,3,4,4
I768093,4,3,3,3,4,2,4,3
I768412,4,4,3,6,2,3,4,4
I777737,2,3,3,4,4,4,2,3
I783434,3,3,3,3,4,3,4,4
I783595,3,3,2,4,3,3,3,3
I787180,3,2,2,3,4,2,4,3
I787322,4,2,4,2,2,4,4,4
I788189,3,2,3,2,5,1,2,2
I789128,3,4,3,6,1,4,3,2
I792144,3,5,4,4,5,4,3,4
I79242,4,3,3,3,4,4,4,3
I792505,5,5,5,5,3,6,4,4
I797960,4,3,4,5,2,3,6,3
I799863,3,4,4,2,4,3,3,4
I800085,3,4,2,6,3,4,4,5
I809998,4,3,3,4,5,3,3,1
I818374,4,4,3,5,2,5,3,4
I826074,4,4,4,5,2,4,3,4
I826620,4,5,4,3,3,5,5,4
I830183,5,5,4,3,3,3,4,4
I840543,3,4,4,2,6,2,1,3
I841051,2,3,2,4,2,4,4,3
I842673,3,3,4,5,2,4,3,4
I845157,5,4,4,4,4,4,3,4
I846273,3,4,3,5,3,4,5,5
I84671,2,3,4,5,3,2,3,3
I85282,2,1,1,4,3,3,2,2
I853175,4,5,3,4,3,3,5,2
I854440,4,4,5,3,5,3,3,5
I854551,5,5,5,4,2,4,4,5
