3687,2445,Brookline,MA,Norfolk
2351,43543,Montpelier,OH,Williams
2741,32217,Jacksonville,FL,Duval
2127,61567,Topeka,IL,Mason
7025,65074,Russellville,MO,Cole
1023,43843,Walhonding,OH,Coshocton
8157,44124,Cleveland,OH,Cuyahoga
7479,76268,Southmayd,TX,Grayson
6107,13865,Windsor,NY,Broome
3873,37171,Southside,TN,Montgomery
7020,54638,Kendall,WI,Monroe
2257,23488,Withams,VA,Accomack
6270,16364,Venus,PA,Venango
1311,68823,Burwell,NE,Garfield
3924,59916,Essex,MT,Flathead
4771,38958,Swan Lake,MS,Leflore
8028,23964,Red Oak,VA,Charlotte
6993,78005,Bigfoot,TX,Frio
1079,36083,Tuskegee,AL,Macon
7880,16680,Smithmill,PA,Clearfield
1122,65250,Franklin,MO,Howard
3796,54813,Barronett,WI,Barron
2089,87508,Santa Fe,NM,Santa Fe
5693,84336,Snowville,UT,Box Elder
2804,71331,Effie,LA,Avoyelles
5145,7661,River Edge,NJ,Bergen
7662,31827,Talbotton,GA,Talbot
758,3588,Milan,NH,Coos
7640,70605,Lake Charles,LA,Calcasieu
6085,92405,San Bernardino,CA,San Bernardino
33,72940,Huntington,AR,Sebastian
1756,75501,Texarkana,TX,Bowie
2895,69345,Harrisburg,NE,Banner
179,18447,Olyphant,PA,Lackawanna
4927,76574,Taylor,TX,Williamson
1932,13847,Trout Creek,NY,Delaware
7145,56482,Wadena,MN,Wadena
3624,53807,Cuba City,WI,Grant
4888,44830,Fostoria,OH,Seneca
979,22663,White Post,VA,Frederick
1720,12592,Wassaic,NY,Dutchess
6057,33908,Fort Myers,FL,Lee
5066,78341,Benavides,TX,Duval
671,31832,Weston,GA,Webster
6814,16404,Centerville,PA,Crawford
2826,64671,Polo,MO,Caldwell
7372,47872,Rockville,IN,Parke
3072,67573,Raymond,KS,Rice
5469,19301,Paoli,PA,Chester
7330,28434,Council,NC,Bladen
3959,70582,Saint Martinville,LA,St. Martin
6143,23401,Keller,VA,Accomack
6570,49021,Bellevue,MI,Eaton
7718,63447,La Belle,MO,Lewis
3708,75223,Dallas,TX,Dallas
6078,94024,Los Altos,CA,Santa Clara
2066,30025,Social Circle,GA,Walton
3271,60933,Elliott,IL,Ford
3580,93730,Fresno,CA,Fresno
4777,68443,Sterling,NE,Johnson
3144,71960,Norman,AR,Montgomery
2239,65681,Lampe,MO,Stone
7638,57227,Corona,SD,Roberts
4252,61548,Metamora,IL,Woodford
1074,70665,Sulphur,LA,Calcasieu
6669,26405,Moatsville,WV,Barbour
6932,52306,Mechanicsville,IA,Cedar
5874,99171,Saint John,WA,Whitman
461,93103,Santa Barbara,CA,Santa Barbara
4735,96850,Honolulu,HI,Honolulu
4990,12837,Hampton,NY,Washington
28,80759,Yuma,CO,Yuma
3726,95488,Westport,CA,Mendocino
2245,61346,New Bedford,IL,Bureau
6014,7757,Oceanport,NJ,Monmouth
6802,75432,Cooper,TX,Delta
3585,58740,Glenburn,ND,Renville
5017,77845,College Station,TX,Brazos
231,61065,Poplar Grove,IL,Boone
5903,65787,Roach,MO,Camden
6780,60016,Des Plaines,IL,Cook
3694,28102,Mc Farlan,NC,Anson
4847,83847,Naples,ID,Boundary
1548,18229,Jim Thorpe,PA,Carbon
2091,87316,Fort Wingate,NM,McKinley
6644,61810,Allerton,IL,Vermilion
1580,86325,Cornville,AZ,Yavapai
7299,2140,Cambridge,MA,Middlesex
6811,33647,Tampa,FL,Hillsborough
3548,88040,Hachita,NM,Grant
5737,44601,Alliance,OH,Stark
3737,68653,Platte Center,NE,Platte
5526,40468,Perryville,KY,Boyle
868,28163,Stanfield,NC,Stanly
1150,61844,Fithian,IL,Vermilion
2519,6902,Stamford,CT,Fairfield
2706,98582,Salkum,WA,Lewis
1612,57214,Badger,SD,Kingsbury
6963,16882,Woodward,PA,Centre
1194,93405,San Luis Obispo,CA,San Luis Obispo
4872,98003,Federal Way,WA,King
3615,28629,Glendale Springs,NC,Ashe
5584,14170,West Falls,NY,Erie
3974,60185,West Chicago,IL,DuPage
2694,73132,Oklahoma City,OK,Oklahoma
3445,64037,Higginsville,MO,Lafayette
6614,40863,Pathfork,KY,Harlan
5147,52347,Victor,IA,Iowa
151,50836,Blockton,IA,Taylor
8327,976,Trujillo Alto,PR,Trujillo Alto
7764,49913,Calumet,MI,Houghton
1557,12209,Albany,NY,Albany
3069,56187,Worthington,MN,Nobles
4323,45732,Glouster,OH,Athens
5281,21623,Church Hill,MD,Queen Anne's
4492,95461,Middletown,CA,Lake
37,58620,Amidon,ND,Slope
811,23407,Mappsville,VA,Accomack
6980,61378,West Brooklyn,IL,Lee
1504,74875,Tryon,OK,Lincoln
4901,18812,Brackney,PA,Susquehanna
6151,50163,Melcher Dallas,IA,Marion
48,63381,Truxton,MO,Warren
1233,14047,Derby,NY,Erie
4993,77629,Nome,TX,Jefferson
2930,74543,Finley,OK,Pushmataha
1249,49713,Boyne Falls,MI,Charlevoix
4624,17739,Jersey Mills,PA,Lycoming
2425,75691,Tatum,TX,Rusk
509,83313,Bellevue,ID,Blaine
1072,21797,Woodbine,MD,Howard
1039,62960,Metropolis,IL,Massac
570,15944,New Florence,PA,Westmoreland
5870,33042,Summerland Key,FL,Monroe
3405,37691,Trade,TN,Johnson
3695,75977,Wiergate,TX,Newton
7151,28682,Terrell,NC,Catawba
3483,25526,Hurricane,WV,Putnam
7265,91024,Sierra Madre,CA,Los Angeles
4294,21628,Crumpton,MD,Queen Anne's
8468,73762,Okarche,OK,Kingfisher
7127,94805,Richmond,CA,Contra Costa
3162,74501,Mcalester,OK,Pittsburg
7806,8829,High Bridge,NJ,Hunterdon
8406,20662,Nanjemoy,MD,Charles
644,31557,Patterson,GA,Pierce
5491,23434,Suffolk,VA,Suffolk
4219,49288,Waldron,MI,Hillsdale
4734,63011,Ballwin,MO,St. Louis
2148,32040,Glen Saint Mary,FL,Baker
6642,32757,Mount Dora,FL,Lake
1330,87933,Derry,NM,Sierra
3049,42280,Sharon Grove,KY,Todd
5878,61315,Bureau,IL,Bureau
663,89019,Jean,NV,Clark
7608,76578,Thrall,TX,Williamson
3914,88023,Bayard,NM,Grant
2552,34461,Lecanto,FL,Citrus
4975,37924,Knoxville,TN,Knox
391,23701,Portsmouth,VA,Portsmouth
8058,46994,Walton,IN,Cass
3649,2852,North Kingstown,RI,Washington
5798,14173,Yorkshire,NY,Cattaraugus
2563,19139,Philadelphia,PA,Philadelphia
4887,7755,Oakhurst,NJ,Monmouth
1685,983,Carolina,PR,Carolina
4457,5820,Albany,VT,Orleans
6864,27050,Tobaccoville,NC,Forsyth
4429,68972,Riverton,NE,Franklin
3763,92009,Carlsbad,CA,San Diego
6616,98528,Belfair,WA,Mason
6445,39202,Jackson,MS,Hinds
5972,67669,Stockton,KS,Rooks
3612,45657,Otway,OH,Scioto
4308,77657,Lumberton,TX,Hardin
2883,4950,Madison,ME,Somerset
638,62341,Hamilton,IL,Hancock
3490,43438,Kelleys Island,OH,Erie
5475,43811,Conesville,OH,Coshocton
913,40504,Lexington,KY,Fayette
3281,46183,West Newton,IN,Marion
3178,56468,Nisswa,MN,Crow Wing
8196,22623,Chester Gap,VA,Rappahannock
556,14486,Linwood,NY,Livingston
2692,36551,Loxley,AL,Baldwin
3650,45870,New Hampshire,OH,Auglaize
3740,13324,Cold Brook,NY,Herkimer
7139,30132,Dallas,GA,Paulding
5178,10537,Lake Peekskill,NY,Putnam
3738,60462,Orland Park,IL,Cook
1300,20706,Lanham,MD,Prince George's
4698,14878,Rock Stream,NY,Schuyler
940,3057,Mont Vernon,NH,Hillsborough
5151,71328,Deville,LA,Rapides
7162,84037,Kaysville,UT,Davis
5537,39354,Preston,MS,Kemper
4380,62239,Dupo,IL,St. Clair
6950,77035,Houston,TX,Harris
6407,66205,Mission,KS,Johnson
5993,63827,Bragg City,MO,Pemiscot
5614,83607,Caldwell,ID,Canyon
4218,59446,Geraldine,MT,Chouteau
4069,98022,Enumclaw,WA,King
3587,656,Guayanilla,PR,Guayanilla
6062,41764,Smilax,KY,Leslie
6435,35063,Empire,AL,Walker
1223,28537,Hobucken,NC,Pamlico
3607,15089,West Newton,PA,Westmoreland
1614,69146,Lemoyne,NE,Keith
349,58401,Jamestown,ND,Stutsman
6500,13628,Deferiet,NY,Jefferson
5980,48047,New Baltimore,MI,Macomb
1397,17930,Cumbola,PA,Schuylkill
4660,70752,Lakeland,LA,Pointe Coupee
8101,15421,Chalk Hill,PA,Fayette
3786,31722,Berlin,GA,Colquitt
6187,10931,Hillburn,NY,Rockland
1008,6092,West Simsbury,CT,Hartford
1963,28722,Columbus,NC,Polk
4419,64463,King City,MO,DeKalb
7018,45654,New Plymouth,OH,Vinton
4750,62469,Trilla,IL,Cumberland
1931,97622,Bly,OR,Klamath
8221,51247,Rock Valley,IA,Sioux
6159,27260,High Point,NC,Guilford
1360,58711,Antler,ND,Bottineau
8099,63748,Frohna,MO,Perry
4251,75554,Avery,TX,Red River
4949,29439,Folly Beach,SC,Charleston
7002,3872,Sanbornville,NH,Carroll
5924,3752,Goshen,NH,Sullivan
1014,78414,Corpus Christi,TX,Nueces
5244,5663,Northfield,VT,Washington
2862,64630,Browning,MO,Linn
1280,89139,Las Vegas,NV,Clark
3579,78352,Edroy,TX,San Patricio
8359,39088,Holly Bluff,MS,Yazoo
5451,49101,Baroda,MI,Berrien
5012,44262,Munroe Falls,OH,Summit
4147,60301,Oak Park,IL,Cook
5370,22469,Hague,VA,Westmoreland
5875,60018,Des Plaines,IL,Cook
3239,71237,Epps,LA,West Carroll
7784,26050,Newell,WV,Hancock
2002,63440,Ewing,MO,Lewis
6191,60805,Evergreen Park,IL,Cook
6771,50219,Pella,IA,Marion
473,54562,Three Lakes,WI,Oneida
8062,38138,Germantown,TN,Shelby
8273,656,Guayanilla,PR,Guayanilla
7874,89031,North Las Vegas,NV,Clark
1151,51442,Denison,IA,Crawford
629,27888,Walstonburg,NC,Greene
8251,13320,Cherry Valley,NY,Otsego
1217,85926,Fort Apache,AZ,Navajo
2517,11962,Sagaponack,NY,Suffolk
1604,55341,Hanover,MN,Wright
7541,56052,Kilkenny,MN,Le Sueur
6992,44405,Campbell,OH,Mahoning
1973,61536,Hanna City,IL,Peoria
6015,61815,Bondville,IL,Champaign
8524,54475,Rudolph,WI,Wood
7867,94603,Oakland,CA,Alameda
7647,72335,Forrest City,AR,St. Francis
5377,19343,Glenmoore,PA,Chester
1544,68417,Otoe,NE,Otoe
4992,6854,Norwalk,CT,Fairfield
7664,35404,Tuscaloosa,AL,Tuscaloosa
463,60070,Prospect Heights,IL,Cook
949,74010,Bristow,OK,Creek
7516,12732,Eldred,NY,Sullivan
7229,84314,Honeyville,UT,Box Elder
8513,89027,Mesquite,NV,Clark
5064,41203,Beauty,KY,Martin
7117,5748,Hancock,VT,Addison
1569,97827,Elgin,OR,Union
5107,65344,Miami,MO,Saline
1166,13732,Apalachin,NY,Tioga
7182,67212,Wichita,KS,Sedgwick
4016,43330,Kirby,OH,Wyandot
4039,29583,Pamplico,SC,Florence
1344,40464,Parksville,KY,Boyle
3280,78242,San Antonio,TX,Bexar
7747,21046,Columbia,MD,Howard
579,12010,Amsterdam,NY,Montgomery
2399,25674,Kermit,WV,Mingo
4040,60503,Aurora,IL,Will
8533,70580,Reddell,LA,Evangeline
6631,50594,Vincent,IA,Webster
1914,75672,Marshall,TX,Harrison
1028,16249,Rural Valley,PA,Armstrong
5010,43460,Rossford,OH,Wood
3595,70079,Norco,LA,St. Charles
6400,8060,Mount Holly,NJ,Burlington
6233,64497,Weatherby,MO,DeKalb
3048,13032,Canastota,NY,Madison
7810,95346,Mi Wuk Village,CA,Tuolumne
3858,27814,Blounts Creek,NC,Beaufort
4645,19310,Atglen,PA,Chester
785,27239,Denton,NC,Davidson
2955,17834,Kulpmont,PA,Northumberland
2985,94507,Alamo,CA,Contra Costa
6738,72359,Madison,AR,St. Francis
4591,59225,Frazer,MT,Valley
3245,54845,Hertel,WI,Burnett
8479,69152,Mullen,NE,Hooker
6367,18705,Wilkes Barre,PA,Luzerne
6044,22480,Irvington,VA,Lancaster
7648,81523,Glade Park,CO,Mesa
1848,95468,Point Arena,CA,Mendocino
7980,61008,Belvidere,IL,Boone
2896,29009,Bethune,SC,Kershaw
2990,56731,Humboldt,MN,Kittson
2357,72036,Cotton Plant,AR,Woodruff
1539,73165,Oklahoma City,OK,Cleveland
3903,13672,Parishville,NY,St. Lawrence
5326,16743,Port Allegany,PA,McKean
978,66041,Lancaster,KS,Atchison
3519,16054,Saint Petersburg,PA,Clarion
1096,57718,Black Hawk,SD,Meade
8361,85620,Naco,AZ,Cochise
3814,56357,Oak Park,MN,Benton
6688,3868,Rochester,NH,Strafford
7497,71630,Arkansas City,AR,Desha
4266,46130,Fountaintown,IN,Shelby
4288,7066,Clark,NJ,Union
1571,96116,Likely,CA,Modoc
5676,85714,Tucson,AZ,Pima
167,43740,Gratiot,OH,Licking
5504,78940,Fayetteville,TX,Austin
5570,97370,Philomath,OR,Benton
156,83246,Lava Hot Springs,ID,Bannock
2271,37882,Townsend,TN,Blount
86,23451,Virginia Beach,VA,Virginia Beach
2332,95133,San Jose,CA,Santa Clara
2664,98335,Gig Harbor,WA,Pierce
3826,14871,Pine City,NY,Chemung
2802,46747,Hudson,IN,Steuben
7782,69154,Oshkosh,NE,Garden
3193,29492,Charleston,SC,Berkeley
5854,72727,Elkins,AR,Washington
2845,5046,Groton,VT,Caledonia
6411,70512,Arnaudville,LA,St. Landry
2220,20032,Washington,DC,District of Columbia
3395,44842,Loudonville,OH,Ashland
3043,82834,Buffalo,WY,Johnson
5635,66605,Topeka,KS,Shawnee
1047,20722,Brentwood,MD,Prince George's
596,80479,Toponas,CO,Routt
6975,32724,Deland,FL,Volusia
7762,21214,Baltimore,MD,Baltimore
317,18301,East Stroudsburg,PA,Monroe
1278,4030,East Waterboro,ME,York
5814,81057,Mc Clave,CO,Bent
746,81656,Woody Creek,CO,Pitkin
7096,66861,Marion,KS,Marion
1490,2673,West Yarmouth,MA,Barnstable
2953,99344,Othello,WA,Adams
5412,71465,Olla,LA,LaSalle
5421,50535,Early,IA,Sac
5415,15056,Leetsdale,PA,Allegheny
674,31566,Waynesville,GA,Brantley
7742,47863,New Goshen,IN,Vigo
6666,34208,Bradenton,FL,Manatee
6909,1256,Savoy,MA,Berkshire
1775,56248,Herman,MN,Grant
4372,98272,Monroe,WA,Snohomish
7841,21628,Crumpton,MD,Queen Anne's
273,13147,Scipio Center,NY,Cayuga
1903,46930,Fowlerton,IN,Grant
2292,20634,Great Mills,MD,St. Mary's
5716,67521,Brownell,KS,Ness
6896,59860,Polson,MT,Lake
6806,3223,Campton,NH,Grafton
3460,57248,Lake Norden,SD,Hamlin
5943,33877,Waverly,FL,Polk
3175,30354,Atlanta,GA,Fulton
1021,71472,Sieper,LA,Rapides
4093,79248,Paducah,TX,Cottle
2869,78748,Austin,TX,Travis
228,50167,Minburn,IA,Dallas
6914,13206,Syracuse,NY,Onondaga
4249,70513,Avery Island,LA,Iberia
4704,36579,Stockton,AL,Baldwin
2380,27043,Pinnacle,NC,Stokes
1577,21225,Brooklyn,MD,Baltimore
6380,17801,Sunbury,PA,Northumberland
3096,75491,Whitewright,TX,Grayson
4447,58013,Cayuga,ND,Sargent
1274,32443,Greenwood,FL,Jackson
7045,12074,Galway,NY,Saratoga
6569,53935,Friesland,WI,Columbia
1513,25985,Sandstone,WV,Summers
8449,38138,Germantown,TN,Shelby
7799,82214,Guernsey,WY,Platte
7364,61530,Eureka,IL,Woodford
3061,59260,Richland,MT,Valley
6250,83855,Potlatch,ID,Latah
5418,92059,Pala,CA,San Diego
3312,4750,Limestone,ME,Aroostook
589,83604,Bruneau,ID,Owyhee
67,80108,Castle Rock,CO,Douglas
1220,10601,White Plains,NY,Westchester
5539,44709,Canton,OH,Stark
6968,86321,Bagdad,AZ,Yavapai
3534,44401,Berlin Center,OH,Mahoning
4151,29172,West Columbia,SC,Lexington
8240,52760,Moscow,IA,Muscatine
2081,41844,Pippa Passes,KY,Knott
2837,17946,Lost Creek,PA,Schuylkill
4806,32564,Holt,FL,Okaloosa
7739,20618,Bushwood,MD,St. Mary's
2307,43610,Toledo,OH,Lucas
7644,92551,Moreno Valley,CA,Riverside
6406,25621,Gilbert,WV,Mingo
1741,17365,Wellsville,PA,York
626,78521,Brownsville,TX,Cameron
2944,38008,Bolivar,TN,Hardeman
1254,57242,Hazel,SD,Hamlin
5830,40601,Frankfort,KY,Franklin
1976,730,Ponce,PR,Ponce
4869,54963,Omro,WI,Winnebago
5577,54552,Park Falls,WI,Price
5022,57076,Winfred,SD,Lake
14,31546,Jesup,GA,Wayne
2441,35044,Childersburg,AL,Talladega
2140,62275,Pocahontas,IL,Bond
7132,97404,Eugene,OR,Lane
8039,81433,Silverton,CO,San Juan
8128,14485,Lima,NY,Livingston
3000,19114,Philadelphia,PA,Philadelphia
185,60107,Streamwood,IL,Cook
1474,99330,Eltopia,WA,Franklin
4592,16611,Alexandria,PA,Huntingdon
7377,38730,Boyle,MS,Bolivar
565,46041,Frankfort,IN,Clinton
7008,53956,Randolph,WI,Dodge
3822,32405,Panama City,FL,Bay
659,35055,Cullman,AL,Cullman
2246,72773,Wesley,AR,Madison
2035,90802,Long Beach,CA,Los Angeles
1307,44439,Mesopotamia,OH,Trumbull
1393,3440,Antrim,NH,Hillsborough
8368,27022,Lawsonville,NC,Stokes
4121,83223,Bloomington,ID,Bear Lake
2099,18437,Lake Como,PA,Wayne
2313,3576,Colebrook,NH,Coos
2324,17247,Quincy,PA,Franklin
3365,53049,Malone,WI,Fond du Lac
4948,21669,Taylors Island,MD,Dorchester
1094,18980,Wycombe,PA,Bucks
6026,99510,Anchorage,AK,North Slope
2567,50230,Radcliffe,IA,Hardin
4824,3826,East Hampstead,NH,Rockingham
6750,18810,Athens,PA,Bradford
7168,72023,Cabot,AR,Pulaski
1655,76148,Fort Worth,TX,Tarrant
3920,95831,Sacramento,CA,Sacramento
3376,67458,Longford,KS,Clay
3686,54750,Maiden Rock,WI,Pierce
1401,99771,Shaktoolik,AK,Nome
4668,12981,Saranac,NY,Clinton
1082,63620,Annapolis,MO,Iron
7615,66761,Piqua,KS,Woodson
3503,45859,Mc Guffey,OH,Hardin
8227,38330,Dyer,TN,Gibson
3777,2053,Medway,MA,Norfolk
3087,70163,New Orleans,LA,Orleans
7950,37891,Whitesburg,TN,Hamblen
2447,65590,Long Lane,MO,Dallas
27,94560,Newark,CA,Alameda
6785,67520,Bison,KS,Rush
3420,67056,Halstead,KS,Harvey
8098,38745,Grace,MS,Issaquena
3864,59932,Somers,MT,Flathead
1938,20850,Rockville,MD,Montgomery
89,65768,Vanzant,MO,Douglas
8544,55040,Isanti,MN,Isanti
3443,40517,Lexington,KY,Fayette
2973,1033,Granby,MA,Hampshire
4543,26343,Crawford,WV,Lewis
3844,62353,Mount Sterling,IL,Brown
3064,73729,Cleo Springs,OK,Major
3905,51527,Defiance,IA,Shelby
6664,49967,Trout Creek,MI,Ontonagon
3127,81418,Eckert,CO,Delta
2285,24256,Haysi,VA,Dickenson
3487,67061,Hazelton,KS,Barber
4790,45409,Dayton,OH,Montgomery
3108,67643,Jennings,KS,Decatur
6161,36919,Silas,AL,Choctaw
6877,73627,Carter,OK,Beckham
6637,21901,North East,MD,Cecil
5065,62266,New Memphis,IL,Clinton
8398,57271,Vienna,SD,Clark
728,79237,Hedley,TX,Donley
4066,22060,Fort Belvoir,VA,Fairfax
1824,71414,Clarence,LA,Natchitoches
3641,26366,Haywood,WV,Harrison
7106,58504,Bismarck,ND,Burleigh
5009,26330,Bridgeport,WV,Harrison
7588,12582,Stormville,NY,Dutchess
8440,83855,Potlatch,ID,Latah
6104,93643,North Fork,CA,Madera
2945,84743,Kingston,UT,Piute
2126,95246,Mountain Ranch,CA,Calaveras
2996,92861,Villa Park,CA,Orange
7173,36761,Minter,AL,Dallas
4518,88120,Grady,NM,Curry
6522,17727,Cedar Run,PA,Lycoming
3962,23185,Williamsburg,VA,James City
5722,12943,Keene Valley,NY,Essex
1535,13021,Auburn,NY,Cayuga
4118,68365,Grafton,NE,Fillmore
5642,70763,Paulina,LA,St. James
4365,15868,Weedville,PA,Elk
3997,16868,Pine Grove Mills,PA,Centre
8358,20603,Waldorf,MD,Charles
1742,18826,Kingsley,PA,Susquehanna
8337,84511,Blanding,UT,San Juan
4212,10311,Staten Island,NY,Richmond
592,27891,Whitakers,NC,Nash
8255,32726,Eustis,FL,Lake
2147,55111,Saint Paul,MN,Hennepin
7741,97377,Shedd,OR,Linn
4192,58721,Bowbells,ND,Burke
4301,17407,York,PA,York
6907,24130,Oriskany,VA,Botetourt
2881,27592,Willow Spring,NC,Wake
3463,3258,Chichester,NH,Merrimack
6621,39747,Kilmichael,MS,Montgomery
8324,16061,West Sunbury,PA,Butler
8034,70783,Ventress,LA,Pointe Coupee
4523,39478,Sandy Hook,MS,Marion
2548,93962,Spreckels,CA,Monterey
5372,78602,Bastrop,TX,Bastrop
6529,72366,Marvell,AR,Phillips
5607,28040,Ellenboro,NC,Rutherford
3611,78609,Buchanan Dam,TX,Llano
4009,14516,North Rose,NY,Wayne
6135,71745,Harrell,AR,Calhoun
1328,24844,Iaeger,WV,McDowell
6867,1343,Drury,MA,Berkshire
2626,57652,Ridgeview,SD,Dewey
5393,72074,Hunter,AR,Woodruff
5273,73117,Oklahoma City,OK,Oklahoma
4566,86426,Fort Mohave,AZ,Mohave
389,18962,Silverdale,PA,Bucks
2273,36785,Tyler,AL,Lowndes
5404,48336,Farmington,MI,Oakland
6575,53017,Colgate,WI,Washington
7753,16825,Bigler,PA,Clearfield
2438,26452,Weston,WV,Lewis
6855,2538,East Wareham,MA,Plymouth
1065,34731,Fruitland Park,FL,Lake
1437,17249,Rockhill Furnace,PA,Huntingdon
2992,4042,Hollis Center,ME,York
4989,32133,Eastlake Weir,FL,Marion
298,38652,New Albany,MS,Union
7427,2203,Boston,MA,Suffolk
7631,32026,Raiford,FL,Bradford
5698,2571,Wareham,MA,Plymouth
618,62939,Goreville,IL,Johnson
8503,63620,Annapolis,MO,Iron
7685,37324,Decherd,TN,Franklin
4982,50440,Grafton,IA,Worth
3803,27310,Oak Ridge,NC,Guilford
8316,55935,Fountain,MN,Fillmore
5074,53404,Racine,WI,Racine
3560,14167,Varysburg,NY,Wyoming
7009,42541,Middleburg,KY,Casey
3947,32539,Crestview,FL,Okaloosa
444,72131,Quitman,AR,Cleburne
2213,57334,Ethan,SD,Davison
6279,78145,Pawnee,TX,Bee
7618,96128,Standish,CA,Lassen
3157,12945,Lake Clear,NY,Franklin
2014,65350,Smithton,MO,Pettis
3464,75503,Texarkana,TX,Bowie
5768,89019,Jean,NV,Clark
3,57569,Reliance,SD,Lyman
1225,12169,Stephentown,NY,Rensselaer
7040,74565,Savanna,OK,Pittsburg
5248,1876,Tewksbury,MA,Middlesex
5897,58438,Fessenden,ND,Wells
6949,19403,Norristown,PA,Montgomery
301,12480,Shandaken,NY,Ulster
1296,73855,Rosston,OK,Harper
299,62448,Newton,IL,Jasper
2276,80819,Green Mountain Falls,CO,El Paso
4406,55902,Rochester,MN,Olmsted
5440,46766,Liberty Center,IN,Wells
2378,48208,Detroit,MI,Wayne
737,78751,Austin,TX,Travis
5045,67520,Bison,KS,Rush
78,18466,Tobyhanna,PA,Monroe
1732,95231,French Camp,CA,San Joaquin
8106,30439,Metter,GA,Candler
8506,31780,Plains,GA,Sumter
7760,33149,Key Biscayne,FL,Miami-Dade
2859,58488,Tuttle,ND,Kidder
2023,49881,Sagola,MI,Dickinson
8279,99328,Dayton,WA,Columbia
6766,82725,Recluse,WY,Campbell
2216,4003,Bailey Island,ME,Cumberland
139,21221,Essex,MD,Baltimore
535,15909,Johnstown,PA,Cambria
4248,88321,Encino,NM,Torrance
1801,68870,Riverdale,NE,Buffalo
5269,77043,Houston,TX,Harris
4680,32136,Flagler Beach,FL,Flagler
8018,24472,Raphine,VA,Rockbridge
1416,50551,Jolley,IA,Calhoun
1573,80214,Denver,CO,Jefferson
8159,21780,Sabillasville,MD,Frederick
385,28659,North Wilkesboro,NC,Wilkes
5647,62034,Glen Carbon,IL,Madison
3081,33609,Tampa,FL,Hillsborough
7269,72027,Center Ridge,AR,Conway
7355,45843,Forest,OH,Hardin
6010,68341,De Witt,NE,Saline
1310,74425,Canadian,OK,Pittsburg
681,37665,Kingsport,TN,Sullivan
837,17824,Elysburg,PA,Northumberland
4079,43952,Steubenville,OH,Jefferson
7289,80497,Silverthorne,CO,Summit
3433,49601,Cadillac,MI,Wexford
5055,14113,North Java,NY,Wyoming
5792,71250,Jones,LA,Morehouse
6329,76040,Euless,TX,Tarrant
794,48866,Ovid,MI,Clinton
1507,31032,Gray,GA,Jones
3465,72940,Huntington,AR,Sebastian
4438,13678,Raymondville,NY,St. Lawrence
6794,82720,Hulett,WY,Crook
4661,89521,Reno,NV,Washoe
4042,10705,Yonkers,NY,Westchester
1607,25209,Whitesville,WV,Boone
5556,97004,Beavercreek,OR,Clackamas
5306,1740,Bolton,MA,Worcester
2375,29624,Anderson,SC,Anderson
10,68638,Fullerton,NE,Nance
3983,74942,Leflore,OK,Le Flore
7046,75390,Dallas,TX,Dallas
1713,86444,Meadview,AZ,Mohave
2798,89422,Mina,NV,Mineral
1133,92882,Corona,CA,Riverside
217,85653,Marana,AZ,Pima
6116,36619,Mobile,AL,Mobile
2995,77422,Brazoria,TX,Brazoria
5568,43932,Irondale,OH,Jefferson
5051,51024,Hinton,IA,Plymouth
1229,77089,Houston,TX,Harris
7861,49834,Foster City,MI,Dickinson
7508,41465,Salyersville,KY,Magoffin
5902,27576,Selma,NC,Johnston
5179,36910,Jachin,AL,Choctaw
2358,14719,Cattaraugus,NY,Cattaraugus
275,35645,Killen,AL,Lauderdale
1952,60016,Des Plaines,IL,Cook
4186,77085,Houston,TX,Harris
2446,21140,Riva,MD,Anne Arundel
5263,35068,Fultondale,AL,Jefferson
6574,65339,Malta Bend,MO,Saline
4732,98118,Seattle,WA,King
914,16254,Shippenville,PA,Clarion
4923,4673,Sargentville,ME,Hancock
1492,15059,Midland,PA,Beaver
2327,97604,Crater Lake,OR,Klamath
4741,21045,Columbia,MD,Howard
3603,27302,Mebane,NC,Alamance
4843,55046,Lonsdale,MN,Rice
5242,23934,Cullen,VA,Charlotte
477,81220,Cimarron,CO,Gunnison
5582,51001,Akron,IA,Plymouth
8569,51535,Griswold,IA,Cass
8304,45440,Dayton,OH,Montgomery
7049,78561,Lasara,TX,Willacy
1030,22709,Aroda,VA,Madison
8349,55046,Lonsdale,MN,Rice
8052,21047,Fallston,MD,Harford
878,61524,Dunfermline,IL,Fulton
7294,48304,Bloomfield Hills,MI,Oakland
3847,24894,Warriormine,WV,McDowell
6264,17851,Mount Carmel,PA,Northumberland
2386,12778,Smallwood,NY,Sullivan
2173,10009,New York,NY,New York
7213,89123,Las Vegas,NV,Clark
5667,74730,Calera,OK,Bryan
5880,72113,Maumelle,AR,Pulaski
5983,15673,North Apollo,PA,Armstrong
8348,28782,Tryon,NC,Polk
7661,58402,Jamestown,ND,Stutsman
1795,47125,Hardinsburg,IN,Washington
8244,29378,Una,SC,Spartanburg
6479,17241,Newville,PA,Cumberland
4681,96035,Gerber,CA,Tehama
8050,5866,Sheffield,VT,Caledonia
2987,45686,Vinton,OH,Gallia
6670,37402,Chattanooga,TN,Hamilton
817,13165,Waterloo,NY,Seneca
2584,1612,Paxton,MA,Worcester
2531,29594,Tatum,SC,Marlboro
4625,96706,Ewa Beach,HI,Honolulu
5938,15722,Carrolltown,PA,Cambria
5120,12211,Albany,NY,Albany
1674,48743,Long Lake,MI,Iosco
1493,25309,South Charleston,WV,Kanawha
